wikipedia_movie_ID,name,original_genres,predicted_genres
3546305,dream a little dream 2,"['Adult', 'Comedy', 'Drama', 'Fantasy', 'Indie', 'Thriller']","['Action/Adventure', 'Science Fiction', 'Thriller']"
2321684,black tuesday,"['Crime', 'Drama', 'Thriller']","['Action/Adventure', 'Drama']"
16134497,shocking pink,"['Animation', 'Comedy', 'Short Film']","['Animation', 'Short Film']"
2640432,born to fight,"['Action/Adventure', 'Thriller', 'World cinema']",['Drama']
6782517,myra breckinridge,"['Adult', 'Comedy', 'LGBT']","['Action/Adventure', 'Drama', 'Music/Dance', 'Non-fiction/Educational']"
20621232,totem,"['Horror', 'Teen', 'Unconventional']","['Horror', 'Unconventional']"
31092702,john loves mary,['Comedy'],['Comedy']
14790445,cinema verite,['Drama'],"['Drama', 'Romance', 'Teen']"
25593880,black swarm,"['Horror', 'Science Fiction']","['Action/Adventure', 'Science Fiction', 'Thriller']"
15098889,go fly a kit,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
293524,beetlejuice,"['Comedy', 'Fantasy', 'Horror', 'Supernatural/Monster']","['Comedy', 'Romance']"
15871997,i'll be seeing you,"['Crime', 'Drama', 'Mystery/Suspense', 'Thriller']","['Drama', 'Historical', 'Non-fiction/Educational', 'Political', 'World cinema', 'Other']"
20529653,wacky-bye baby,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
1470104,the gulf between,"['Comedy', 'Drama', 'Old-fashioned/classical style']","['Drama', 'Old-fashioned/classical style']"
24035143,romance on the run,"['Comedy', 'Crime', 'Mystery/Suspense', 'Old-fashioned/classical style']",['Western']
1608510,behind the sun,"['Crime', 'Drama', 'World cinema']","['Action/Adventure', 'Comedy', 'Drama', 'World cinema']"
1476567,dangerous minds,"['Crime', 'Drama', 'Non-fiction/Educational', 'Teen', 'Thriller']","['Animation', ""Children's/Family"", 'Comedy']"
451109,delicatessen,"['Comedy', 'Fantasy', 'Unconventional', 'World cinema']","['Crime', 'Drama', 'Thriller']"
23419399,the arab,"['Drama', 'Old-fashioned/classical style']","['Drama', 'Old-fashioned/classical style']"
15304343,perri,"[""Children's/Family"", 'Non-fiction/Educational']","['Non-fiction/Educational', 'Other']"
14205601,"ready, woolen and able","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
9176509,passage to zarahemla,"['Action/Adventure', 'Drama']","['Drama', 'World cinema']"
15462053,bal bramhachari,"['Asian Movies', 'Drama', 'Music/Dance', 'World cinema']","['Action/Adventure', 'Drama']"
14837333,the conscience of hassan bey,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
15532254,surviving my mother,"['Comedy', 'Drama']",['Drama']
18657094,sembilu,"['Action/Adventure', 'Drama', 'Romance']",['Drama']
4667610,naked city: justice with a bullet,"['Crime', 'Drama', 'Thriller']","['Comedy', 'Indie']"
946737,mystery science theater 3000: the movie,"['Action/Adventure', 'Comedy', 'Horror', 'Science Fiction', 'Unconventional', 'Other']","['Asian Movies', 'Horror', 'Science Fiction', 'Supernatural/Monster', 'World cinema']"
212612,urbanized,['Non-fiction/Educational'],['Animation']
2380622,"brother sun, sister moon","['Drama', 'Historical', 'Non-fiction/Educational', 'Religious Film', 'World cinema']",['Action/Adventure']
30301695,black magic,"['Crime', 'Mystery/Suspense', 'Thriller']","['Comedy', 'Romance']"
3326231,the longest yard,"['Adaptation', 'Comedy', 'Drama', 'LGBT', 'Prison', 'Sports']","['Action/Adventure', 'Comedy', 'Thriller']"
9602389,love that boy,"['Comedy', 'Romance']",['Drama']
2303875,blood on the moon,"['Crime', 'Drama', 'Western']","['Action/Adventure', 'Comedy', 'Western']"
14106557,giving them fits,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
6099156,tholi prema,"['Comedy', 'Romance']","['Action/Adventure', 'Asian Movies', 'Thriller', 'World cinema']"
10855054,miss evers' boys,"['Drama', 'Historical', 'Non-fiction/Educational']","['Asian Movies', 'World cinema']"
6735825,the death disc: a story of the cromwellian period,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Fantasy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
22898760,breaking up,"['Comedy', 'Drama', 'Romance']","['Action/Adventure', 'Comedy', 'Fantasy', 'Horror', 'Indie', 'Science Fiction', 'Other']"
22078075,love and troubles,"['Comedy', 'Old-fashioned/classical style']",[]
19691404,mariyadhai,['Drama'],['Comedy']
33935164,rolled stockings,"['Drama', 'Old-fashioned/classical style', 'Romance']","['Drama', 'Old-fashioned/classical style']"
11143045,kadamai kanniyam kattupaadu,"['Action/Adventure', 'Drama']","['Action/Adventure', 'Comedy', 'Crime']"
34382078,i picari,"['Action/Adventure', 'Comedy', 'Drama']","['Drama', 'Non-fiction/Educational']"
5578215,pournami,"['Drama', 'Romance', 'World cinema']",['Music/Dance']
2372982,best seller,"['Crime', 'Drama', 'Mystery/Suspense', 'Thriller']","['Comedy', 'Romance']"
2157292,the libertine,"['Drama', 'Historical', 'Non-fiction/Educational', 'Romance']",['Science Fiction']
22575080,the last word,['Drama'],[]
28918046,goliath and the barbarians,"['Action/Adventure', 'Historical']","['Drama', 'War/combat']"
481293,beauty and the beast: the enchanted christmas,"['Animation', ""Children's/Family"", 'Fantasy', 'Holiday Film', 'Music/Dance']","['Action/Adventure', 'Animation', ""Children's/Family""]"
7853339,defence of the realm,"['Crime', 'Mystery/Suspense', 'Political', 'Thriller']",['Asian Movies']
1409665,bowfinger,"['Comedy', 'Romance']","['Comedy', 'Romance']"
21440868,bhageeratha,"['Asian Movies', 'Drama']","['Action/Adventure', 'Thriller']"
26895383,fascination,['Old-fashioned/classical style'],"['Old-fashioned/classical style', 'Thriller']"
15253513,be my wife,['Old-fashioned/classical style'],"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Romance']"
24096954,fate's turning,"['Drama', 'Old-fashioned/classical style', 'Short Film']","['Drama', 'Old-fashioned/classical style', 'Short Film']"
5273390,man's best friend,"['Horror', 'Science Fiction']","['Adult', 'Crime', 'Thriller']"
15567100,in the days of buffalo bill,"['Indie', 'Old-fashioned/classical style', 'Western']","['Comedy', 'Drama', 'Old-fashioned/classical style']"
14836202,just gold,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
30766597,grown-ups,['Drama'],[]
9974690,the memory of justice,"['Non-fiction/Educational', 'War/combat']",[]
4846576,american psycho,"['Adaptation', 'Comedy', 'Crime', 'Drama', 'Historical', 'Horror', 'Thriller']","['Comedy', 'Fantasy', 'Horror', 'Indie', 'Thriller']"
1946068,"anytown, usa",['Non-fiction/Educational'],['Non-fiction/Educational']
26332322,zokkomon,"['Action/Adventure', 'World cinema']",['Drama']
35323803,what's autumn?,['Drama'],['Drama']
1961084,boomerang,"['Adult', 'Comedy', 'Drama', 'Romance']","['Drama', 'Music/Dance', 'Romance']"
17475150,conduct unbecoming,"['Crime', 'Drama', 'Historical']","['Action/Adventure', 'Drama', 'Romance']"
27948114,made in france,"['Comedy', 'Drama', 'World cinema']",[]
15485976,the adventures of peg o' the ring,"['Drama', 'Indie', 'Old-fashioned/classical style']",['Old-fashioned/classical style']
4088370,the man who skied down everest,"['Asian Movies', 'Non-fiction/Educational', 'Sports', 'World cinema']",[]
28557848,antardwand,['Drama'],[]
8949437,the virginian,"['Indie', 'Old-fashioned/classical style', 'Western']","['Indie', 'Old-fashioned/classical style']"
12442942,the last man,"['Action/Adventure', 'Adult', 'Comedy', 'Disaster/Dystopia', 'Drama', 'Indie', 'Romance', 'Science Fiction', 'Thriller']",['Drama']
15272880,little caesar,"['Crime', 'Drama', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Unconventional']","['Comedy', 'Old-fashioned/classical style', 'Romance']"
4167411,night at the museum,"['Action/Adventure', ""Children's/Family"", 'Comedy', 'Fantasy', 'Romance']","['Action/Adventure', 'Science Fiction', 'Thriller']"
26180482,sanctuary,['Drama'],"['Crime', 'Drama', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Thriller']"
250699,excalibur,"['Action/Adventure', 'Drama', 'Fantasy']","['Action/Adventure', 'Drama', 'Historical', 'Romance']"
1856154,under suspicion,"['Crime', 'Mystery/Suspense', 'Thriller']","['Comedy', 'Fantasy', 'Romance']"
8906198,amalia,"['Indie', 'Old-fashioned/classical style']","['Action/Adventure', 'Drama', 'Old-fashioned/classical style']"
5938554,crossing,"['Crime', 'Drama', 'Indie', 'Romance']",['Comedy']
4449656,all night,"['Comedy', 'Indie', 'Old-fashioned/classical style']","['Drama', 'Old-fashioned/classical style']"
7280650,the patchwork girl of oz,"['Action/Adventure', ""Children's/Family"", 'Fantasy', 'Indie', 'Old-fashioned/classical style']","['Drama', 'Indie', 'Old-fashioned/classical style', 'World cinema']"
33726624,a thousand words,"['Comedy', 'Drama']","['Crime', 'Drama', 'Horror', 'Thriller']"
19103898,girls' school,"['Comedy', 'Old-fashioned/classical style']",['Drama']
24481680,i'll give my life,['Drama'],['Drama']
4843251,lakshya,"['Action/Adventure', 'Asian Movies', 'Drama', 'Music/Dance', 'Romance', 'War/combat', 'World cinema']",['Action/Adventure']
5055826,mysterious island,"['Action/Adventure', 'Adaptation', 'Animation', ""Children's/Family"", 'Drama', 'Fantasy', 'Science Fiction', 'Supernatural/Monster']","['Action/Adventure', 'Western']"
11353299,disney princess enchanted tales: follow your dreams,"['Action/Adventure', 'Animation', ""Children's/Family"", 'Fantasy', 'Music/Dance']","['Animation', ""Children's/Family"", 'Holiday Film']"
35369185,taqdeer ka tamasha,"['Action/Adventure', 'Crime', 'Drama']","[""Children's/Family"", 'Drama', 'Music/Dance', 'World cinema']"
29067556,bye bye blackbird,['Drama'],"[""Children's/Family"", 'Culture & Society', 'Indie', 'Music/Dance', 'Non-fiction/Educational']"
22022829,heir-conditioned,"['Animation', ""Children's/Family"", 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
326982,calendar girls,"['Comedy', 'Drama', 'Indie', 'Other']","['Action/Adventure', ""Children's/Family"", 'Comedy', 'Drama', 'Fantasy', 'Horror', 'Science Fiction']"
2574359,everything goes,"['Drama', 'Short Film']","['Comedy', 'Short Film']"
14628280,the golden chance,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Romance']","['Action/Adventure', 'Comedy', 'Drama']"
8337681,alien nation: the enemy within,['Drama'],['Drama']
35997584,aftershock,"['Horror', 'Thriller']","['Comedy', 'Sports']"
4803480,the cat in the hat,"['Action/Adventure', ""Children's/Family"", 'Comedy', 'Fantasy', 'Music/Dance']","[""Children's/Family"", 'Comedy']"
20219665,the challenge... a tribute to modern art,['Non-fiction/Educational'],"['Culture & Society', 'Non-fiction/Educational']"
13375078,"so near, yet so far","['Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Old-fashioned/classical style', 'Short Film']"
4685891,history is made at night,"['Comedy', 'Drama', 'Old-fashioned/classical style']","['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']"
26539590,international settlement,"['Action/Adventure', 'Drama']",['Comedy']
36245129,monique,"['Comedy', 'Drama', 'LGBT', 'Romance', 'Other']",[]
32040264,noise and resistance,"['Music/Dance', 'Non-fiction/Educational']",['Non-fiction/Educational']
14786506,the enemy strikes,"['Non-fiction/Educational', 'Political', 'Short Film', 'War/combat']","['Political', 'Short Film']"
14069895,close-cropped clippings,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
25084991,out-of-sync,"['Action/Adventure', 'Crime', 'Drama', 'Thriller']",['Drama']
32840911,on the great white trail,"['Action/Adventure', 'Music/Dance', 'Western']","['Action/Adventure', 'Western']"
20720754,heap big hepcat,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
33314206,ek phool teen kante,['Comedy'],[]
9401743,take me home tonight,"['Comedy', 'Drama', 'Romance']","['Comedy', 'Drama', 'Music/Dance', 'Romance']"
9849914,summer of camp caprice,"['Animation', ""Children's/Family"", 'Short Film']",['Short Film']
29163831,night flight,['Drama'],['Drama']
32025388,aamne samne,['Action/Adventure'],['Drama']
19303349,buried treasure,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Old-fashioned/classical style', 'Short Film']"
1699256,duplex,['Comedy'],"['Comedy', 'Coming of age', 'Romance', 'Teen']"
33035395,elias rekefisker,"[""Children's/Family""]",['Horror']
2837025,end of days,"['Action/Adventure', 'Horror', 'Supernatural/Monster', 'Thriller', 'Other']","['Crime', 'Drama', 'Thriller']"
25127200,pudhiya mannargal,['Drama'],['Drama']
14070327,the old monk's tale,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Drama', 'Old-fashioned/classical style', 'Short Film']"
28074912,framed,"['Action/Adventure', 'Crime']","['Comedy', 'Music/Dance', 'Old-fashioned/classical style', 'Romance']"
17806123,tarzan the fearless,['Old-fashioned/classical style'],"['Drama', 'Old-fashioned/classical style', 'Political', 'War/combat']"
14774895,madame aema,['Adult'],[]
30920276,cry of the hunted,"['Action/Adventure', 'Crime', 'Drama']",[]
187100,"come back, little sheba","['Drama', 'Romance']",['Action/Adventure']
9281317,h.g. wells' the war of the worlds,"['Indie', 'Science Fiction', 'Thriller']","['Drama', 'LGBT', 'World cinema']"
163894,heavenly creatures,"['Coming of age', 'Crime', 'Drama', 'Fantasy', 'Historical', 'Indie', 'LGBT', 'World cinema', 'Other']",['Drama']
24559797,the lieutenant wore skirts,['Comedy'],"['Action/Adventure', 'Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance', 'War/combat']"
18908205,interpol,['Drama'],"['Action/Adventure', 'Drama']"
29971069,miss nobody,['Old-fashioned/classical style'],"['Drama', 'Old-fashioned/classical style']"
14935392,next day air,"['Action/Adventure', 'Comedy', 'Crime', 'Romance']","['Action/Adventure', 'Crime', 'Mystery/Suspense', 'Thriller']"
15242361,a moment of innocence,"['Comedy', 'Drama', 'Non-fiction/Educational', 'Romance', 'World cinema']",['Non-fiction/Educational']
5225163,rebecca of sunnybrook farm,['Old-fashioned/classical style'],['Romance']
26277570,jinx money,"['Comedy', 'Crime']","['Drama', 'Old-fashioned/classical style']"
32358805,terrible joe moran,['Drama'],"['Comedy', 'Romance']"
18765170,the autograph hound,"['Animation', ""Children's/Family"", 'Comedy']","['Comedy', 'Short Film']"
10405086,thicker than water,['Drama'],[]
11539841,that's my pup!,['Short Film'],"['Animation', ""Children's/Family"", 'Short Film']"
5443046,slaughter disc,"['Horror', 'Indie']","['Drama', 'Mystery/Suspense', 'Thriller']"
6060651,who was that lady?,"['Comedy', 'Indie', 'Old-fashioned/classical style']","['Comedy', 'Drama']"
6982919,elmer gantry,['Drama'],"['Adaptation', 'Drama', 'Thriller']"
17608105,the hobbit: an unexpected journey,"['Action/Adventure', 'Fantasy']","['Drama', 'Historical']"
9112296,shaadi karke phas gaya yaar,['Romance'],"['Asian Movies', 'Drama', 'Music/Dance', 'Romance', 'World cinema']"
10131299,there they go-go-go!,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Comedy', 'Short Film']"
26628464,humans,"['Action/Adventure', 'Horror', 'Thriller', 'World cinema']","['Horror', 'Thriller']"
15495512,suhaag,"['Action/Adventure', 'World cinema']","['Action/Adventure', 'Asian Movies', 'Crime', 'Drama', 'Music/Dance', 'World cinema']"
3117439,the spiderwick chronicles,"['Action/Adventure', ""Children's/Family"", 'Fantasy']","['Action/Adventure', 'Drama', 'Mystery/Suspense', 'Thriller']"
33002699,kis kis ki kismat,"['Drama', 'World cinema']","['Action/Adventure', 'Romance']"
20217753,champion,['Action/Adventure'],['Drama']
12979849,privilege,"['Comedy', 'Drama', 'Music/Dance', 'Political', 'Science Fiction']","['Adult', 'Asian Movies', 'Drama', 'Old-fashioned/classical style', 'Romance', 'Unconventional', 'War/combat', 'World cinema']"
1904012,broken flowers,"['Action/Adventure', 'Comedy', 'Drama', 'Mystery/Suspense']","['Comedy', 'Coming of age', 'Drama', 'Historical', 'Romance', 'Teen']"
27693619,the monster,"['Fantasy', 'Short Film']","['Old-fashioned/classical style', 'Short Film']"
7621504,crazy as hell,"['Horror', 'Supernatural/Monster', 'Thriller']","['Action/Adventure', 'Crime', 'Drama']"
3752065,the three burials of melquiades estrada,"['Action/Adventure', 'Crime', 'Drama', 'Western']","['Comedy', 'Drama']"
24191175,that brennan girl,"['Drama', 'Old-fashioned/classical style']","['Comedy', 'Crime', 'Drama', 'Old-fashioned/classical style']"
34059175,12 dates of christmas,"['Comedy', 'Drama', 'Romance']","['Adaptation', 'Comedy', 'Drama', 'Romance', 'Teen', 'Other']"
3303622,father of the bride part ii,"[""Children's/Family"", 'Comedy', 'Romance']","['Comedy', 'Romance']"
20568687,beautiful,"['Drama', 'World cinema']","['Comedy', 'Horror', 'Science Fiction', 'Supernatural/Monster', 'Unconventional']"
31256698,alias john preston,"['Horror', 'Mystery/Suspense', 'Romance']","['Non-fiction/Educational', 'Other']"
902225,here come the littles,"['Animation', 'Asian Movies', ""Children's/Family""]","['Drama', 'Romance', 'World cinema']"
26196350,the suitor,['Comedy'],['Comedy']
22643206,ulbo garvema,['Old-fashioned/classical style'],"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
1519886,sisters,"['Crime', 'Horror', 'Indie', 'Mystery/Suspense', 'Thriller']",[]
26127858,bucky larson: born to be a star,['Comedy'],['Comedy']
11604278,no more ladies,"['Comedy', 'Drama', 'Old-fashioned/classical style', 'Romance']","['Comedy', 'Crime', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Thriller']"
28857969,rok 1863,"['Drama', 'Historical']","['Drama', 'Indie', 'Old-fashioned/classical style']"
2970638,gaja gamini,"['Drama', 'Fantasy']",['Thriller']
27493993,a deadly secret,"['Action/Adventure', 'Asian Movies']","['Comedy', 'War/combat']"
5712265,humraaz,"['Asian Movies', 'Drama', 'Music/Dance', 'Romance', 'World cinema']","['Action/Adventure', 'Asian Movies', 'Comedy', 'Drama', 'World cinema']"
36422681,a cry in the night,"['Crime', 'Drama', 'Thriller']",['Drama']
14646274,the woman god forgot,"['Indie', 'Old-fashioned/classical style', 'Romance']","['Drama', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
15235685,the ramblin' kid,"['Indie', 'Old-fashioned/classical style', 'Western']",['Old-fashioned/classical style']
5501853,the carey treatment,"['Crime', 'Mystery/Suspense', 'Thriller']",['Fantasy']
1145800,"me, myself & irene",['Comedy'],"['Action/Adventure', 'Crime', 'Science Fiction', 'Thriller']"
24520560,trancers 5: sudden deth,"['Action/Adventure', 'Fantasy', 'Science Fiction', 'Thriller']",['Comedy']
16894000,never the twain shall meet,"['Drama', 'Old-fashioned/classical style']",['Old-fashioned/classical style']
17684867,bless the child,['Drama'],"['Comedy', 'Drama']"
28082913,easy money,"['Action/Adventure', 'Crime', 'Drama', 'Thriller', 'World cinema']",['Comedy']
25281989,in the darkness of the night,"['Crime', 'Drama']","['Drama', 'Indie']"
34035296,i loved a woman,"['Drama', 'Romance']","['Crime', 'Drama', 'Horror']"
2435668,driven,"['Action/Adventure', 'Drama', 'Sports', 'Thriller']","['Drama', 'Historical', 'Non-fiction/Educational', 'Political']"
3628560,catch-22,"['Adaptation', 'Comedy', 'Drama', 'Historical', 'Unconventional', 'War/combat', 'Other']","['Action/Adventure', 'Drama', 'Historical', 'War/combat']"
19800026,robot wrecks,"[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Short Film']","[""Children's/Family"", 'Comedy', 'Old-fashioned/classical style', 'Short Film']"
17605346,henry goes arizona,"['Action/Adventure', 'Comedy', 'Old-fashioned/classical style', 'Western']",['Drama']
2351556,not of this earth,['Science Fiction'],"['Drama', 'Thriller']"
33916241,unconquered,['Drama'],['Drama']
21258335,loving leah,"['Drama', 'Romance', 'Other']","['Drama', 'World cinema']"
26006081,toonpur ka superrhero,"['Action/Adventure', 'Animation', 'World cinema']",['Drama']
962010,meet the fockers,"['Comedy', 'Romance']","['Comedy', 'Drama', 'Horror', 'Mystery/Suspense', 'Thriller']"
32522302,honoring a father's dream: sons of lwala,['Non-fiction/Educational'],['Non-fiction/Educational']
21052684,tom brown's schooldays,['Drama'],"['Crime', 'Drama', 'Old-fashioned/classical style', 'Romance', 'World cinema']"
13954807,keep laughing,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Old-fashioned/classical style', 'Short Film']"
20117565,indian summer,"['Comedy', 'Drama', 'Indie']","['Action/Adventure', 'Comedy', 'Drama', 'Indie', 'Romance', 'Thriller']"
14809402,the gun packer,"['Indie', 'Old-fashioned/classical style', 'Short Film', 'Western']","['Indie', 'Old-fashioned/classical style', 'Short Film', 'Western']"
33784082,mexican boarders,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","['Animation', ""Children's/Family"", 'Short Film']"
6196826,treasure island,"['Action/Adventure', ""Children's/Family"", 'Drama']","['Drama', 'Old-fashioned/classical style', 'War/combat']"
14676265,old wives for new,"['Drama', 'Indie', 'Old-fashioned/classical style', 'Romance']","['Drama', 'Indie', 'Old-fashioned/classical style']"
32869412,the last summer,['Drama'],['Drama']
225573,bamboozled,"['Comedy', 'Drama', 'Indie', 'Music/Dance']","['Drama', 'Historical', 'Political']"
24732676,the falcon takes over,"['Crime', 'Mystery/Suspense', 'Thriller']","['Comedy', 'Old-fashioned/classical style']"
9980173,vizontele,"['Comedy', 'Drama']",['Drama']
451062,the dead zone,"['Crime', 'Horror', 'Indie', 'Political', 'Science Fiction', 'Supernatural/Monster', 'Thriller']","['Action/Adventure', 'Asian Movies', 'Drama', 'Thriller', 'Western']"
4544156,a perfect couple,"['Comedy', 'Romance']","['Drama', 'Romance']"
311179,ichi the killer,"['Action/Adventure', 'Asian Movies', 'Comedy', 'Crime', 'Drama', 'Horror', 'Thriller', 'Unconventional', 'World cinema']","['Action/Adventure', 'Drama']"
28360743,fools rush in,['Comedy'],['Drama']
34410475,obliging young lady,"['Comedy', 'Romance']","['Comedy', 'Music/Dance']"
34541294,cheppave chirugali,['Romance'],['Drama']
7725710,hyde and hare,"['Animation', ""Children's/Family"", 'Comedy', 'Short Film']","[""Children's/Family"", 'Short Film']"
26735783,the beast of borneo,['Horror'],"['Drama', 'Music/Dance']"
13439264,mad money,"['Action/Adventure', 'Comedy', 'Crime']","['Drama', 'LGBT']"
21535214,fanfare,"['Comedy', 'Old-fashioned/classical style']",['Drama']
21602179,lilly turner,"['Drama', 'Old-fashioned/classical style', 'Romance']",['Comedy']
28874562,fridericus,"['Drama', 'Historical']",['Comedy']
15837630,madea goes to jail,"['Comedy', 'Crime', 'Drama', 'Indie']","['Action/Adventure', ""Children's/Family"", 'Comedy', 'Crime', 'Other']"
31844354,lover boy,['Drama'],[]
1836442,the year of the yao,"['Culture & Society', 'Non-fiction/Educational', 'Sports']",['Non-fiction/Educational']
7122662,quality street,['Old-fashioned/classical style'],"['Drama', 'Old-fashioned/classical style']"
22731357,the inheritance,"['Drama', 'World cinema']",['Comedy']
24094649,the town went wild,"['Comedy', 'Romance']",['Comedy']
13638226,otello,"['Drama', 'Music/Dance', 'World cinema']",['Drama']
1181828,the heart is deceitful above all things,"['Adaptation', 'Asian Movies', 'Drama', 'Indie']","[""Children's/Family"", 'Comedy', 'Drama', 'Teen']"
5807275,out west,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film', 'Western']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
3618333,the perfect storm,"['Action/Adventure', 'Disaster/Dystopia', 'Drama', 'Thriller']","['Crime', 'Drama', 'Mystery/Suspense', 'Thriller']"
11892274,a cold night's death,"['Horror', 'Science Fiction']","['Horror', 'Science Fiction', 'Thriller']"
23691314,the big show,"['Drama', 'Music/Dance', 'Romance', 'Western']",['Western']
16055907,on native soil,"['Drama', 'Non-fiction/Educational', 'Political']",['Drama']
11016612,simon magus,"['Drama', 'Fantasy', 'Historical', 'Mystery/Suspense', 'Romance']",['Action/Adventure']
13328446,vincent and me,"[""Children's/Family"", 'Comedy', 'Crime', 'Drama', 'Fantasy']","['Adaptation', 'Comedy', 'Drama', 'Other']"
1779669,the millionairess,"['Comedy', 'Romance']",[]
33681220,blessings,['Drama'],"['Drama', 'World cinema']"
35601361,first offenders,[],['Drama']
14525248,hong kong nocturne,"['Music/Dance', 'Romance']","['Adaptation', 'Comedy', 'Drama', 'Indie', 'Religious Film']"
26267121,monga,"['Action/Adventure', 'Asian Movies', 'Coming of age', 'Crime', 'Drama', 'Thriller', 'World cinema']","['Action/Adventure', 'Comedy', 'Science Fiction']"
33447468,hisaab khoon ka,['Action/Adventure'],"['Action/Adventure', 'Asian Movies', 'Drama', 'Music/Dance', 'Romance', 'World cinema']"
14349104,going! going! gone!,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
5561003,the lion has wings,"['Old-fashioned/classical style', 'War/combat']","['Comedy', 'Crime', 'Mystery/Suspense', 'Old-fashioned/classical style', 'Unconventional']"
3492340,d.o.a.,"['Adaptation', 'Crime', 'Mystery/Suspense', 'Thriller']","['Comedy', 'Romance']"
22535547,ladies should listen,"['Comedy', 'Crime', 'Old-fashioned/classical style', 'Romance']","['Drama', 'Old-fashioned/classical style', 'Unconventional']"
29204234,once you meet a stranger,['Thriller'],['Drama']
14734322,sweet and hot,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Old-fashioned/classical style', 'Short Film']"
27326736,varnapakittu,"['Action/Adventure', 'Drama', 'Romance']","['Comedy', 'Drama']"
25137601,the legend of marilyn monroe,"['Non-fiction/Educational', 'Other']","['Non-fiction/Educational', 'Short Film']"
16993825,the men in her life,"['Drama', 'Old-fashioned/classical style', 'Romance']",['Comedy']
17611179,bits of life,"['Drama', 'Old-fashioned/classical style', 'Unconventional']",['Old-fashioned/classical style']
14738317,hugs and mugs,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Old-fashioned/classical style', 'Short Film']"
12752776,the tale of despereaux,"['Action/Adventure', 'Animation', ""Children's/Family"", 'Comedy', 'Fantasy']","['Action/Adventure', 'Comedy', 'Crime']"
13126825,deadman's curve,"['Drama', 'Music/Dance']","['Comedy', 'Drama']"
26943847,reaching for the moon,"['Comedy', 'Music/Dance', 'Romance']",[]
890812,charlie muffin,"['Spy', 'Thriller']",['Asian Movies']
14526878,a gem of a jam,"['Comedy', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Old-fashioned/classical style', 'Short Film']"
1496622,lean on me,"['Action/Adventure', 'Coming of age', 'Drama', 'Non-fiction/Educational']",['Drama']
14364737,a sammy in siberia,"['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']","['Comedy', 'Indie', 'Old-fashioned/classical style', 'Short Film']"
5936873,cats,"['Drama', 'Music/Dance']",['Drama']
35130803,the woman racket,"['Crime', 'Drama', 'Romance']",[]
30695973,paranormal activity 3,"['Horror', 'Mystery/Suspense']","['Horror', 'Thriller']"
6965467,boys in the sand,"['Adult', 'Other']",[]
8749884,onionhead,"['Comedy', 'Romance']",['Music/Dance']
23794429,the adventures of oktyabrina,['Old-fashioned/classical style'],"['Indie', 'Old-fashioned/classical style', 'Short Film']"
